"player_name"	"plate_x"	"plate_z"	"pitch_type"	"events"	"description"	"launch_angle"	"launch_speed"	"hc_x"	"hc_y"	"balls"	"strikes"	"type"	"game_year"	"stand"	"woba_value"	"p_throws"	"estimated_ba_using_speedangle"	"estimated_woba_using_speedangle"
"Nolan Arenado"	0.9324	1.9593	"FT"	NA	"ball"	NA	NA	NA	NA	2	0	"B"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	-1.551	2.2381	"FT"	NA	"ball"	NA	NA	NA	NA	1	0	"B"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	1.2505	3.4576	"CH"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"L"	NA	NA
"Lorenzo Cain"	1.2608	2.5897	"FF"	NA	"foul"	37	70.1	NA	NA	1	0	"S"	2019	"R"	NA	"L"	NA	NA
"Nolan Arenado"	1.3326	0.141	"SL"	NA	"blocked_ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	-0.741	1.7122	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"L"	NA	NA
"Hunter Dozier"	1.5754	1.0976	"SL"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	0	2	"S"	2019	"R"	0	"R"	NA	NA
"Hunter Dozier"	1.0587	1.0749	"SL"	NA	"swinging_strike"	NA	NA	NA	NA	0	1	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	1.3295	0.1034	"SL"	NA	"swinging_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.1067	2.0954	"CH"	"home_run"	"hit_into_play_score"	17	113.7	25.12	84.06	1	2	"X"	2019	"R"	2	"L"	0.826	1.2
"Matt Chapman"	1.5439	2.5763	"CH"	NA	"ball"	NA	NA	NA	NA	0	2	"B"	2019	"R"	NA	"L"	NA	NA
"Matt Chapman"	-0.9221	2.2523	"FC"	NA	"foul"	-19	77.9	NA	NA	0	1	"S"	2019	"R"	NA	"L"	NA	NA
"Matt Chapman"	-0.2619	2.7843	"SI"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Nolan Arenado"	-0.5014	3.1047	"SL"	"strikeout"	"called_strike"	NA	NA	NA	NA	3	2	"S"	2019	"R"	0	"R"	NA	NA
"Nolan Arenado"	0.2787	2.7827	"SL"	NA	"foul"	79	80.9	NA	NA	3	1	"S"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	0.9553	2.929	"SL"	NA	"ball"	NA	NA	NA	NA	2	1	"B"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	0.5554	1.1582	"SL"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	0.9542	4.3322	"FF"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	-0.2589	1.8532	"SL"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Joe Panik"	0.6508	2.5678	"CU"	"field_out"	"hit_into_play"	-19	90.7	156.55	167.46	2	2	"X"	2019	"L"	0	"R"	0.132	0.126
"Joe Panik"	-0.1182	3.8478	"FF"	NA	"foul"	NA	NA	NA	NA	2	1	"S"	2019	"L"	NA	"R"	NA	NA
"Joe Panik"	-1.3005	4.087	"FF"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"L"	NA	"R"	NA	NA
"Joe Panik"	0.7782	3.7568	"FF"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"L"	NA	"R"	NA	NA
"Joe Panik"	-0.8151	2.5668	"CU"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"L"	NA	"R"	NA	NA
"Nolan Arenado"	0.6274	2.4921	"CU"	"home_run"	"hit_into_play_score"	28	91.5	24.46	77.97	1	0	"X"	2019	"R"	2	"R"	0.124	0.199
"Nolan Arenado"	0.546	3.5513	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	1.131	2.1981	"SL"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	3	2	"S"	2019	"R"	0	"R"	NA	NA
"Hunter Dozier"	-0.2581	3.2588	"SI"	NA	"foul"	NA	NA	NA	NA	3	1	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	-0.6597	2.8117	"FF"	NA	"called_strike"	NA	NA	NA	NA	3	0	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	1.8895	2.3483	"SL"	NA	"ball"	NA	NA	NA	NA	2	0	"B"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	0.2043	1.2326	"SI"	"walk"	"ball"	NA	NA	NA	NA	3	0	"B"	2019	"R"	0.7	"L"	NA	NA
"Hunter Dozier"	-1.3273	2.9444	"SI"	NA	"ball"	NA	NA	NA	NA	1	0	"B"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	1.4171	2.1407	"SI"	NA	"ball"	NA	NA	NA	NA	2	0	"B"	2019	"R"	NA	"L"	NA	NA
"Hunter Dozier"	0.132	3.2474	"SI"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	-1.4753	1.3662	"FF"	NA	"ball"	NA	NA	NA	NA	1	0	"B"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	-0.8121	2.9422	"FT"	"single"	"hit_into_play_no_out"	20	76.7	175.92	120.99	0	0	"X"	2019	"R"	0.9	"R"	0.96	0.881
"Buster Posey"	0.4046	4.3697	"SI"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"L"	NA	NA
"Matt Chapman"	-0.5414	2.5884	"FF"	"field_out"	"hit_into_play"	47	88.8	207.82	132.81	0	0	"X"	2019	"R"	0	"R"	0.003	0
"Luis Rengifo"	-1.0553	1.6862	"FC"	"single"	"hit_into_play_no_out"	-10	80.4	125.02	144.32	0	0	"X"	2019	"R"	0.9	"L"	0.097	0.089
"Joe Panik"	0.8762	2.2809	"SI"	"single"	"hit_into_play_no_out"	24	69.2	123.02	99.39	1	0	"X"	2019	"L"	0.9	"L"	0.971	0.879
"Joe Panik"	0.5617	3.5343	"SL"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"L"	NA	"L"	NA	NA
"Nolan Arenado"	-0.7989	2.417	"FC"	"field_out"	"hit_into_play"	48	61.8	79.87	133.42	1	2	"X"	2019	"R"	0	"R"	0.155	0.14
"Nolan Arenado"	-0.2203	2.1393	"FF"	NA	"foul"	72	72.2	NA	NA	1	2	"S"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	0.7821	2.9456	"FF"	NA	"foul"	NA	NA	NA	NA	1	2	"S"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	-0.4103	2.4082	"SL"	NA	"called_strike"	NA	NA	NA	NA	1	1	"S"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	0.7152	1.4047	"SL"	NA	"swinging_strike"	NA	NA	NA	NA	1	0	"S"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	0.7098	2.0299	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Luis Rengifo"	-0.4715	1.5008	"FF"	"double"	"hit_into_play_no_out"	22	94.7	32.55	106.18	3	2	"X"	2019	"L"	1.25	"R"	0.232	0.296
"Luis Rengifo"	0.4755	1.128	"CU"	NA	"foul"	NA	NA	NA	NA	3	2	"S"	2019	"L"	NA	"R"	NA	NA
"Luis Rengifo"	0.5854	1.3184	"CU"	NA	"foul"	NA	NA	NA	NA	3	2	"S"	2019	"L"	NA	"R"	NA	NA
"Luis Rengifo"	-0.0987	4.8002	"FF"	NA	"ball"	NA	NA	NA	NA	2	2	"B"	2019	"L"	NA	"R"	NA	NA
"Luis Rengifo"	-0.1832	3.2867	"CU"	NA	"called_strike"	NA	NA	NA	NA	2	1	"S"	2019	"L"	NA	"R"	NA	NA
"Luis Rengifo"	-0.3189	0.348	"CU"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"L"	NA	"R"	NA	NA
"Luis Rengifo"	-0.8044	2.7817	"CU"	NA	"called_strike"	NA	NA	NA	NA	1	0	"S"	2019	"L"	NA	"R"	NA	NA
"Luis Rengifo"	0.6634	3.6415	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"L"	NA	"R"	NA	NA
"Buster Posey"	-1.3176	2.2485	"SI"	"field_out"	"hit_into_play"	-15	68.8	106.22	162.85	3	2	"X"	2019	"R"	0	"R"	0.047	0.045
"Buster Posey"	-0.331	1.2517	"SI"	NA	"foul"	NA	NA	NA	NA	3	1	"S"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	0.2843	1.8588	"FF"	NA	"called_strike"	NA	NA	NA	NA	3	0	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.1475	1.3342	"CH"	"field_out"	"hit_into_play"	-23	77.1	99.4	166.12	3	2	"X"	2019	"R"	0	"R"	0.045	0.044
"Buster Posey"	1.0713	1.5213	"FF"	NA	"ball"	NA	NA	NA	NA	2	0	"B"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	0.3105	1.0032	"CU"	NA	"ball"	NA	NA	NA	NA	1	0	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	1.6857	1.0774	"CU"	NA	"ball"	NA	NA	NA	NA	2	2	"B"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	1.8448	1.3854	"FC"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-0.8573	2.5606	"FF"	NA	"foul"	67	75	NA	NA	2	2	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-0.1273	2.949	"CU"	NA	"called_strike"	NA	NA	NA	NA	2	1	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-0.8974	0.8492	"CH"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Joe Panik"	-0.6449	2.4033	"FF"	"single"	"hit_into_play_no_out"	20	93.9	87.24	73.08	2	1	"X"	2019	"L"	0.9	"R"	0.274	0.309
"Joe Panik"	1.1657	2.8401	"FF"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"L"	NA	"R"	NA	NA
"Matt Chapman"	0.7315	2.5624	"FF"	NA	"called_strike"	NA	NA	NA	NA	1	0	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-1.287	3.2053	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Joe Panik"	0.6248	3.8402	"FF"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"L"	NA	"R"	NA	NA
"Joe Panik"	-0.4598	2.4004	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"L"	NA	"R"	NA	NA
"Manny Machado"	0.2391	1.503	"CH"	"field_out"	"hit_into_play"	14	106.1	61.34	82.78	0	0	"X"	2019	"R"	0	"L"	0.682	0.76
"Hunter Dozier"	-0.0985	1.5758	"FF"	"sac_fly"	"hit_into_play_score"	48	94.5	165.1	78.63	3	2	"X"	2019	"R"	0	"R"	0.005	0.009
"Hunter Dozier"	-0.0633	4.2205	"FT"	NA	"ball"	NA	NA	NA	NA	2	2	"B"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	-0.2577	1.7083	"SL"	NA	"foul"	NA	NA	NA	NA	2	2	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	0.0527	2.6281	"FT"	NA	"foul"	NA	NA	NA	NA	2	1	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	-2.1085	2.8934	"FT"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	-1.7605	2.7705	"FT"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	0.1101	1.9289	"FF"	NA	"foul"	15	76.9	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	0.3955	2.4958	"FF"	"field_out"	"hit_into_play"	69	80	170.2	176.67	1	0	"X"	2019	"R"	0	"R"	0	0
"Nolan Arenado"	2.0148	1.8485	"SL"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	-0.6232	2.0069	"FT"	"double"	"hit_into_play_no_out"	-8	89	53.43	127.33	3	1	"X"	2019	"R"	1.25	"R"	0.195	0.161
"Hunter Dozier"	-1.4385	3.1498	"FT"	NA	"ball"	NA	NA	NA	NA	2	1	"B"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	1.6847	0.4298	"SL"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	-1.0654	2.022	"FT"	NA	"foul"	NA	NA	NA	NA	1	0	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	0.3079	0.8022	"SL"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Luis Rengifo"	0.9932	1.9828	"FF"	"field_out"	"hit_into_play"	0	82.8	148.64	147.95	0	0	"X"	2019	"L"	0	"R"	0.224	0.203
"Buster Posey"	0.1048	3.2829	"FC"	"field_out"	"hit_into_play"	-55	63.1	110.28	176.03	0	2	"X"	2019	"R"	0	"R"	0.197	0.182
"Buster Posey"	-0.2622	1.8635	"FF"	NA	"foul"	9	77.2	NA	NA	0	1	"S"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	0.4089	2.6288	"CU"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.4571	2.406	"FF"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	1	2	"S"	2019	"R"	0	"R"	NA	NA
"Matt Chapman"	-0.7656	1.7023	"CH"	NA	"foul"	NA	NA	NA	NA	1	1	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-1.5469	2.2023	"FT"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.6277	2.116	"FF"	NA	"swinging_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	0.8371	2.1926	"CH"	"field_out"	"hit_into_play"	24	85.1	57.93	90.28	2	1	"X"	2019	"R"	0	"L"	0.184	0.191
"Manny Machado"	0.0214	1.8859	"CH"	NA	"called_strike"	NA	NA	NA	NA	2	0	"S"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	-0.0406	4.009	"FF"	NA	"ball"	NA	NA	NA	NA	1	0	"B"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	-0.1157	1.0092	"KC"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"L"	NA	NA
"Joe Panik"	-0.6404	3.1014	"FF"	"field_out"	"hit_into_play"	22	98	191.33	57.88	0	0	"X"	2019	"L"	0	"R"	0.368	0.507
"Luis Rengifo"	1.7668	3.757	"FF"	"hit_by_pitch"	"hit_by_pitch"	NA	NA	NA	NA	0	0	"B"	2019	"L"	0.7	"R"	NA	NA
"Hunter Dozier"	2.0255	1.0422	"SL"	"walk"	"ball"	NA	NA	NA	NA	3	2	"B"	2019	"R"	0.7	"R"	NA	NA
"Hunter Dozier"	-0.1673	2.8695	"FT"	NA	"foul"	NA	NA	NA	NA	3	2	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	-0.2487	1.8122	"FF"	NA	"foul"	46	70.6	NA	NA	3	2	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	0.7432	3.6488	"FF"	NA	"ball"	NA	NA	NA	NA	2	2	"B"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	0.4157	1.8454	"SL"	NA	"foul"	5	69.2	NA	NA	2	1	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	-1.0536	3.9792	"FF"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	-0.128	2.733	"FF"	NA	"foul"	24	79	NA	NA	1	0	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	0.4275	0.5258	"CU"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	0.5884	2.723	"FF"	"home_run"	"hit_into_play_score"	25	100.5	185.49	32.53	0	1	"X"	2019	"R"	2	"R"	0.666	1.14
"Nolan Arenado"	0.8025	2.2924	"FF"	NA	"foul"	38	73.4	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-0.7176	1.9089	"CH"	"field_out"	"hit_into_play"	-11	100.3	98.19	168.54	1	2	"X"	2019	"R"	0	"R"	0.268	0.264
"Matt Chapman"	-0.6387	2.142	"FF"	NA	"foul"	64	73.8	NA	NA	1	2	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-0.138	1.8265	"FF"	NA	"called_strike"	NA	NA	NA	NA	1	1	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.9247	2.009	"FF"	NA	"called_strike"	NA	NA	NA	NA	1	0	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-1.3806	2.7242	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Joe Panik"	-0.6965	1.8397	"FF"	"triple"	"hit_into_play_no_out"	26	88.8	35.44	105.97	3	2	"X"	2019	"L"	1.6	"R"	0.1	0.129
"Joe Panik"	-1.7494	2.6401	"CH"	NA	"ball"	NA	NA	NA	NA	2	2	"B"	2019	"L"	NA	"R"	NA	NA
"Joe Panik"	-1.3076	1.8294	"SL"	NA	"ball"	NA	NA	NA	NA	1	2	"B"	2019	"L"	NA	"R"	NA	NA
"Joe Panik"	0.1931	3.1227	"FF"	NA	"foul"	14	64.6	NA	NA	1	2	"S"	2019	"L"	NA	"R"	NA	NA
"Joe Panik"	-0.8924	3.1411	"CH"	NA	"swinging_strike"	NA	NA	NA	NA	1	1	"S"	2019	"L"	NA	"R"	NA	NA
"Manny Machado"	0.3763	2.7647	"CH"	"field_out"	"hit_into_play"	69	80	171.87	177.54	0	0	"X"	2019	"R"	0	"L"	0	0
"Buster Posey"	-0.4713	2.8302	"FC"	"double_play"	"hit_into_play"	16	103.7	77.5	85.27	0	0	"X"	2019	"R"	0	"R"	0.6	0.726
"Joe Panik"	1.0143	3.4346	"FF"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"L"	NA	"R"	NA	NA
"Joe Panik"	-0.3741	3.1823	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"L"	NA	"R"	NA	NA
"Miguel Cabrera"	-0.2096	2.7902	"SI"	"field_out"	"hit_into_play"	-23	77.1	95.01	169.84	1	0	"X"	2019	"R"	0	"R"	0.045	0.044
"Miguel Cabrera"	0.9871	2.2381	"SI"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.4548	2.2604	"SI"	"single"	"hit_into_play_no_out"	2	107.5	161.78	134.26	3	2	"X"	2019	"R"	0.9	"R"	0.545	0.494
"Matt Chapman"	1.7164	1.9615	"SL"	NA	"ball"	NA	NA	NA	NA	2	2	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.7201	2.5528	"SL"	NA	"foul"	NA	NA	NA	NA	2	1	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-1.1354	1.2393	"SI"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-0.899	2.3653	"SI"	NA	"called_strike"	NA	NA	NA	NA	1	0	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.3996	2.7238	"SI"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	-0.3794	2.7189	"FC"	"double"	"hit_into_play_no_out"	10	94.4	64.39	127.58	0	1	"X"	2019	"R"	1.25	"L"	0.747	0.667
"Manny Machado"	0.2079	2.3936	"FT"	NA	"swinging_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Luis Rengifo"	-1.1844	2.4349	"FC"	"field_out"	"hit_into_play"	7	48.4	132.71	172.79	0	2	"X"	2019	"R"	0	"L"	0.11	0.087
"Luis Rengifo"	-0.391	2.487	"FT"	NA	"called_strike"	NA	NA	NA	NA	0	1	"S"	2019	"R"	NA	"L"	NA	NA
"Luis Rengifo"	-0.3473	2.4406	"SL"	NA	"foul"	21	84.7	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Hunter Dozier"	0.1728	3.2142	"FT"	"strikeout"	"foul_tip"	NA	NA	NA	NA	3	2	"S"	2019	"R"	0	"R"	NA	NA
"Hunter Dozier"	0.3881	3.294	"FF"	NA	"swinging_strike"	NA	NA	NA	NA	3	1	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	-1.2043	4.6888	"CU"	NA	"ball"	NA	NA	NA	NA	2	1	"B"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	-0.0499	1.7101	"FT"	NA	"called_strike"	NA	NA	NA	NA	2	0	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	0.2053	3.8564	"SL"	NA	"ball"	NA	NA	NA	NA	1	0	"B"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	-0.2713	3.6904	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Luis Rengifo"	0.1796	1.3344	"SI"	"walk"	"ball"	NA	NA	NA	NA	3	1	"B"	2019	"L"	0.7	"R"	NA	NA
"Luis Rengifo"	0.8902	2.8811	"FF"	NA	"ball"	NA	NA	NA	NA	2	1	"B"	2019	"L"	NA	"R"	NA	NA
"Luis Rengifo"	-0.0433	0.1171	"CH"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"L"	NA	"R"	NA	NA
"Luis Rengifo"	-0.237	1.9898	"CH"	NA	"swinging_strike"	NA	NA	NA	NA	1	0	"S"	2019	"L"	NA	"R"	NA	NA
"Miguel Cabrera"	0.7907	3.5573	"FF"	"strikeout"	"foul_tip"	NA	NA	NA	NA	0	2	"S"	2019	"R"	0	"R"	NA	NA
"Luis Rengifo"	-0.6598	1.8891	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"L"	NA	"R"	NA	NA
"Miguel Cabrera"	0.97	1.3768	"FC"	NA	"foul"	NA	NA	NA	NA	0	1	"S"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	0.1653	2.2027	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.2763	2.1419	"FC"	"double"	"hit_into_play_no_out"	10	111.8	45.33	104.81	0	0	"X"	2019	"R"	1.25	"R"	0.842	0.878
"Nolan Arenado"	1.002	2.0136	"FF"	"field_out"	"hit_into_play"	74	65.9	161.72	192.42	0	0	"X"	2019	"R"	0	"R"	0.003	0
"Hunter Dozier"	0.4169	1.6903	"SL"	"single"	"hit_into_play_no_out"	14	80.2	85.32	107.25	3	1	"X"	2019	"R"	0.9	"R"	0.787	0.721
"Hunter Dozier"	0.2324	4.0212	"FF"	NA	"ball"	NA	NA	NA	NA	2	1	"B"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	0.0198	1.5541	"SL"	NA	"called_strike"	NA	NA	NA	NA	2	0	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	1.3236	1.8493	"SL"	NA	"ball"	NA	NA	NA	NA	1	0	"B"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	0.7762	1.4088	"SL"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-1.8744	4.1798	"FF"	"hit_by_pitch"	"hit_by_pitch"	NA	NA	NA	NA	0	0	"B"	2019	"R"	0.7	"R"	NA	NA
"Manny Machado"	0.7103	1.3087	"CH"	"single"	"hit_into_play_no_out"	-5	94.2	115.49	100.85	3	2	"X"	2019	"R"	0.9	"L"	0.247	0.232
"Manny Machado"	1.7512	2.0472	"CH"	NA	"ball"	NA	NA	NA	NA	2	2	"B"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	0.7698	4.7696	"FF"	NA	"ball"	NA	NA	NA	NA	1	2	"B"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	0.8175	3.4384	"FT"	NA	"foul"	24	81.5	NA	NA	1	1	"S"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	0.7425	2.3644	"FT"	NA	"called_strike"	NA	NA	NA	NA	1	0	"S"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	0.0825	0.8518	"CH"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"L"	NA	NA
"Nolan Arenado"	0.4475	2.8505	"SL"	"field_out"	"hit_into_play"	41	87.6	115.92	58.14	0	0	"X"	2019	"R"	0	"R"	0.005	0
"Miguel Cabrera"	1.1966	2.6593	"FC"	"strikeout"	"called_strike"	NA	NA	NA	NA	2	2	"S"	2019	"R"	0	"L"	NA	NA
"Miguel Cabrera"	1.6564	2.741	"FC"	NA	"ball"	NA	NA	NA	NA	1	2	"B"	2019	"R"	NA	"L"	NA	NA
"Miguel Cabrera"	0.7531	1.107	"CH"	NA	"ball"	NA	NA	NA	NA	0	2	"B"	2019	"R"	NA	"L"	NA	NA
"Miguel Cabrera"	1.7686	3.0413	"CH"	NA	"swinging_strike"	NA	NA	NA	NA	0	1	"S"	2019	"R"	NA	"L"	NA	NA
"Miguel Cabrera"	0.8221	2.9134	"SI"	NA	"foul"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Luis Rengifo"	-0.5088	2.291	"SL"	"field_out"	"hit_into_play"	49	88.6	155.53	90.74	0	1	"X"	2019	"R"	0	"L"	0.005	0.008
"Luis Rengifo"	1.0191	3.1098	"SL"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Joe Panik"	-0.6032	1.8455	"SI"	"single"	"hit_into_play_score"	-2	95.9	154.52	107.52	1	0	"X"	2019	"L"	0.9	"R"	0.366	0.336
"Joe Panik"	-0.6756	3.297	"CU"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"L"	NA	"R"	NA	NA
"Manny Machado"	-0.8491	3.4777	"KC"	"field_out"	"hit_into_play"	-2	93.4	106.35	151.13	0	0	"X"	2019	"R"	0	"R"	0.332	0.3
"Matt Chapman"	0.782	3.701	"FF"	"walk"	"ball"	NA	NA	NA	NA	3	1	"B"	2019	"R"	0.7	"R"	NA	NA
"Matt Chapman"	0.9853	2.6282	"FF"	NA	"called_strike"	NA	NA	NA	NA	3	0	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	0.9931	2.6893	"FF"	"single"	"hit_into_play_no_out"	-2	73.2	161.63	131.39	0	1	"X"	2019	"R"	0.9	"R"	0.126	0.122
